date_time,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,precip_accum_since_local_midnight_set_1,wind_direction_set_1,wind_speed_set_1,pressure_set_1d,sea_level_pressure_set_1d,wet_bulb_temp_set_1d,wind_cardinal_direction_set_1d,wind_chill_set_1d,dew_point_temperature_set_1d,heat_index_set_1d
2024-02-12 18:31,29.78,37.0,64.0,0.0,47.0,0.87,977.89,1009.63,32.72,NE,,25.83,
2024-02-12 18:45,29.78,36.0,65.0,0.0,36.0,0.87,977.89,1009.69,31.95,NE,,25.25,
2024-02-12 19:01,29.78,35.0,65.0,0.0,,0.0,977.89,1009.76,31.05,,,24.3,
2024-02-12 19:15,29.78,34.0,65.0,0.0,,0.0,977.89,1009.83,30.15,,,23.34,
2024-02-12 19:30,29.78,33.0,68.0,0.0,,0.0,977.89,1009.89,29.59,,,23.47,
2024-02-12 19:45,29.77,32.0,70.0,0.0,,0.0,977.56,1009.62,28.89,,,23.22,
2024-02-12 20:00,29.77,32.0,71.0,0.0,,0.0,977.56,1009.62,28.99,,,23.56,
2024-02-12 20:15,29.77,32.0,71.0,0.0,,0.0,977.56,1009.62,28.99,,,23.56,
2024-02-12 20:30,29.78,31.0,72.0,0.0,,0.0,977.89,1010.02,28.17,,,22.93,
2024-02-12 20:45,29.8,31.0,74.0,0.0,,0.0,978.55,1010.7,28.38,,,23.59,
2024-02-12 21:00,29.81,31.0,75.0,0.0,,0.0,978.88,1011.04,28.49,,,23.92,
2024-02-12 21:15,29.83,30.0,77.0,0.0,,0.0,979.53,1011.79,27.75,,,23.58,
2024-02-12 21:30,29.82,29.0,77.0,0.0,,0.0,979.2,1011.51,26.82,,,22.6,
2024-02-12 21:45,29.82,28.0,78.0,0.0,,0.0,979.2,1011.58,25.97,,,21.94,
2024-02-12 22:00,29.82,27.0,81.0,0.0,,0.0,979.2,1011.65,25.3,,,21.88,
2024-02-12 22:15,29.82,26.0,83.0,0.0,,0.0,979.2,1011.72,24.53,,,21.49,
2024-02-12 22:30,29.82,26.0,84.0,0.0,,0.0,979.2,1011.72,24.62,,,21.78,
2024-02-12 22:45,29.82,26.0,86.0,0.0,,0.0,979.2,1011.72,24.8,,,22.33,
2024-02-12 23:00,29.81,26.0,87.0,0.0,,0.0,978.88,1011.38,24.89,,,22.62,
2024-02-12 23:15,29.81,25.0,87.0,0.0,,0.0,978.88,1011.44,23.92,,,21.63,
2024-02-12 23:30,29.81,25.0,88.0,0.0,,0.0,978.88,1011.44,24.01,,,21.9,
2024-02-12 23:45,29.8,25.0,88.0,0.0,,0.0,978.55,1011.1,24.01,,,21.9,
2024-02-13 00:00,29.8,24.0,88.0,0.0,,0.0,978.55,1011.17,23.04,,,20.91,
2024-02-13 00:15,29.8,24.0,88.0,0.0,,0.0,978.55,1011.17,23.04,,,20.91,
2024-02-13 00:30,29.8,24.0,89.0,0.0,,0.0,978.55,1011.17,23.13,,,21.18,
2024-02-13 00:45,29.8,25.0,90.0,0.0,,0.0,978.55,1011.1,24.17,,,22.44,
2024-02-13 01:00,29.8,25.0,88.0,0.0,,0.0,978.55,1011.1,24.01,,,21.9,
2024-02-13 01:15,29.81,25.0,88.0,0.0,,0.0,978.88,1011.44,24.01,,,21.9,
2024-02-13 01:30,29.81,25.0,89.0,0.0,,0.0,978.88,1011.44,24.1,,,22.17,
2024-02-13 01:45,29.81,25.0,89.0,0.0,,0.0,978.88,1011.44,24.1,,,22.17,
2024-02-13 02:00,29.82,25.0,89.0,0.0,,0.0,979.2,1011.78,24.1,,,22.17,
2024-02-13 02:15,29.82,25.0,89.0,0.0,,0.0,979.2,1011.78,24.1,,,22.17,
2024-02-13 02:30,29.82,26.0,87.0,0.0,,0.0,979.2,1011.72,24.89,,,22.62,
2024-02-13 02:45,29.83,25.0,86.0,0.0,,0.0,979.53,1012.12,23.83,,,21.34,
2024-02-13 03:00,29.83,25.0,86.0,0.0,,0.0,979.53,1012.12,23.83,,,21.34,
2024-02-13 03:15,29.83,24.0,86.0,0.0,,0.0,979.53,1012.19,22.87,,,20.37,
2024-02-13 03:30,29.83,24.0,87.0,0.0,,0.0,979.53,1012.19,22.95,,,20.64,
2024-02-13 03:45,29.83,25.0,87.0,0.0,,0.0,979.53,1012.12,23.92,,,21.63,
2024-02-13 04:00,29.83,26.0,86.0,0.0,132.0,0.87,979.53,1012.05,24.8,SE,,22.33,
2024-02-13 04:15,29.83,26.0,84.0,0.0,,0.0,979.53,1012.05,24.62,,,21.78,
2024-02-13 04:30,29.83,26.0,83.0,0.0,,0.0,979.53,1012.05,24.53,,,21.49,
2024-02-13 04:45,29.84,25.0,85.0,0.0,,0.0,979.86,1012.46,23.76,,,21.07,
2024-02-13 05:00,29.84,25.0,86.0,0.0,,0.0,979.86,1012.46,23.83,,,21.34,
2024-02-13 05:15,29.85,25.0,87.0,0.0,,0.0,980.19,1012.8,23.92,,,21.63,
2024-02-13 05:30,29.85,26.0,86.0,0.0,,0.0,980.19,1012.73,24.8,,,22.33,
2024-02-13 05:45,29.86,27.0,86.0,0.0,,0.0,980.52,1013.0,25.77,,,23.32,
2024-02-13 06:00,29.86,27.0,85.0,0.0,,0.0,980.52,1013.0,25.68,,,23.04,
2024-02-13 06:15,29.87,26.0,85.0,0.0,,0.0,980.85,1013.41,24.71,,,22.06,
2024-02-13 06:30,29.87,26.0,86.0,0.0,,0.0,980.85,1013.41,24.8,,,22.33,
2024-02-13 06:45,29.88,26.0,87.0,0.0,,0.0,981.17,1013.75,24.89,,,22.62,
2024-02-13 07:00,29.88,25.0,87.0,0.0,,0.0,981.17,1013.82,23.92,,,21.63,
2024-02-13 07:15,29.88,26.0,88.0,0.0,,0.0,981.17,1013.75,24.98,,,22.89,
2024-02-13 07:30,29.89,28.0,90.0,0.0,283.0,2.61,981.5,1013.95,27.1,WNW,,25.41,
2024-02-13 07:45,29.9,29.0,90.0,0.0,284.0,1.74,981.83,1014.23,28.08,WNW,,26.4,
2024-02-13 08:00,29.91,30.0,91.0,0.0,5.0,0.87,982.16,1014.5,29.16,N,,27.66,
2024-02-13 08:15,29.91,31.0,92.0,0.0,0.0,0.87,982.16,1014.43,30.24,N,,28.92,
2024-02-13 08:30,29.92,31.0,92.0,0.0,26.0,0.87,982.49,1014.77,30.24,NNE,,28.92,
2024-02-13 08:45,29.93,32.0,92.0,0.0,337.0,1.74,982.82,1015.04,31.23,NNW,,29.91,
2024-02-13 09:01,29.93,32.0,92.0,0.0,11.0,0.87,982.82,1015.04,31.23,N,,29.91,
2024-02-13 09:15,29.94,32.0,91.0,0.0,13.0,0.87,983.14,1015.38,31.12,NNE,,29.64,
2024-02-13 09:30,29.94,33.0,91.0,0.0,308.0,0.87,983.14,1015.32,32.09,NW,,30.63,
2024-02-13 09:45,29.95,33.0,89.0,0.0,5.0,1.74,983.47,1015.66,31.87,N,,30.07,
2024-02-13 10:00,29.95,35.0,87.0,0.0,307.0,1.74,983.47,1015.52,33.6,NW,,31.48,
2024-02-13 10:15,29.96,35.0,85.0,0.0,30.0,1.74,983.8,1015.86,33.37,NNE,,30.88,
2024-02-13 10:30,29.96,36.0,83.0,0.0,292.0,1.74,983.8,1015.8,34.09,WNW,,31.28,
2024-02-13 10:45,29.97,37.0,82.0,0.0,26.0,2.61,984.13,1016.07,34.93,NNE,,31.95,
2024-02-13 11:00,29.97,38.0,78.0,0.0,222.0,1.74,984.13,1016.01,35.38,SW,,31.68,
2024-02-13 11:15,29.98,38.0,79.0,0.0,291.0,1.74,984.46,1016.35,35.51,WNW,,31.98,
2024-02-13 11:30,29.98,39.0,75.0,0.0,5.0,2.61,984.46,1016.28,35.94,N,,31.66,
2024-02-13 11:46,29.99,37.0,77.0,0.0,5.0,1.74,984.79,1016.75,34.32,N,,30.38,
2024-02-13 12:00,30.0,37.0,78.0,0.0,29.0,1.74,985.11,1017.09,34.45,NNE,,30.7,
2024-02-13 12:15,30.0,38.0,76.0,0.0,282.0,2.61,985.11,1017.02,35.13,WNW,,31.01,
2024-02-13 12:30,30.0,38.0,73.0,0.0,280.0,3.48,985.11,1017.02,34.77,W,,30.02,
2024-02-13 12:45,29.99,41.0,71.0,0.0,274.0,4.34,984.79,1016.49,37.26,W,,32.22,
2024-02-13 13:00,29.99,39.0,69.0,0.0,285.0,3.48,984.79,1016.62,35.17,WNW,,29.57,
2024-02-13 13:15,29.99,42.0,63.0,0.0,278.0,4.34,984.79,1016.43,37.06,W,,30.18,
2024-02-13 13:30,29.99,40.0,67.0,0.0,288.0,4.34,984.79,1016.56,35.82,WNW,,29.8,
2024-02-13 13:45,29.99,42.0,66.0,0.0,275.0,4.34,984.79,1016.43,37.47,W,,31.33,
2024-02-13 14:00,29.99,40.0,66.0,0.0,276.0,3.48,984.79,1016.56,35.69,W,,29.43,
2024-02-13 14:15,29.99,39.0,67.0,0.0,0.0,5.21,984.79,1016.62,34.92,N,34.57,28.85,
2024-02-13 14:30,29.99,41.0,65.0,0.0,256.0,3.48,984.79,1016.49,36.45,WSW,,30.0,
2024-02-13 14:46,29.99,39.0,66.0,0.0,297.0,2.61,984.79,1016.62,34.79,WNW,,28.47,
2024-02-13 15:00,29.99,41.0,64.0,0.0,284.0,4.34,984.79,1016.49,36.3,WNW,,29.62,
2024-02-13 15:15,30.0,40.0,64.0,0.0,285.0,6.08,985.11,1016.89,35.42,WNW,35.13,28.67,
2024-02-13 15:30,30.0,39.0,63.0,0.0,308.0,4.34,985.11,1016.96,34.39,NW,,27.34,
2024-02-13 15:45,30.01,40.0,66.0,0.0,248.0,2.61,985.44,1017.23,35.69,WSW,,29.43,
2024-02-13 16:00,30.01,39.0,66.0,0.0,68.0,2.61,985.44,1017.3,34.79,ENE,,28.47,
2024-02-13 16:15,30.01,39.0,66.0,0.0,63.0,2.61,985.44,1017.3,34.79,ENE,,28.47,
2024-02-13 16:30,30.01,39.0,65.0,0.0,112.0,2.61,985.44,1017.3,34.66,ESE,,28.09,
2024-02-13 16:45,30.02,37.0,64.0,0.0,29.0,2.61,985.77,1017.77,32.74,NNE,,25.83,
2024-02-13 17:00,30.02,36.0,65.0,0.0,199.0,2.61,985.77,1017.83,31.96,SSW,,25.25,
2024-02-13 17:16,30.03,35.0,63.0,0.0,95.0,3.48,986.1,1018.24,30.83,E,,23.54,
2024-02-13 17:30,30.03,35.0,64.0,0.0,36.0,3.48,986.1,1018.24,30.96,NE,,23.92,
2024-02-13 17:45,30.03,34.0,66.0,0.0,197.0,1.74,986.1,1018.3,30.29,SSW,,23.7,
2024-02-13 18:00,30.04,34.0,67.0,0.0,340.0,1.74,986.43,1018.64,30.4,NNW,,24.06,
2024-02-13 18:15,30.05,33.0,68.0,0.0,5.0,0.87,986.76,1019.05,29.61,N,,23.47,
2024-02-13 18:30,30.05,33.0,69.0,0.0,345.0,0.87,986.76,1019.05,29.71,NNW,,23.83,
2024-02-13 18:45,30.06,32.0,69.0,0.0,350.0,0.87,987.09,1019.45,28.8,N,,22.86,
2024-02-13 19:00,30.06,32.0,70.0,0.0,32.0,1.74,987.09,1019.45,28.9,NNE,,23.22,
2024-02-13 19:15,30.07,32.0,70.0,0.0,98.0,1.74,987.41,1019.79,28.9,E,,23.22,
2024-02-13 19:30,30.08,32.0,72.0,0.0,350.0,1.74,987.74,1020.13,29.12,N,,23.88,
2024-02-13 19:45,30.08,32.0,73.0,0.0,10.0,0.87,987.74,1020.13,29.23,N,,24.22,
2024-02-13 20:00,30.09,31.0,74.0,0.0,,0.0,988.07,1020.54,28.4,,,23.59,
2024-02-13 20:15,30.09,31.0,75.0,0.0,19.0,1.74,988.07,1020.54,28.51,NNE,,23.92,
2024-02-13 20:30,30.09,31.0,77.0,0.0,23.0,1.74,988.07,1020.54,28.71,NNE,,24.55,
2024-02-13 20:45,30.1,30.0,79.0,0.0,49.0,0.87,988.4,1020.94,27.97,NE,,24.21,
2024-02-13 21:00,30.11,30.0,80.0,0.0,,0.0,988.73,1021.28,28.08,,,24.51,
2024-02-13 21:15,30.11,29.0,80.0,0.0,,0.0,988.73,1021.35,27.12,,,23.52,
2024-02-13 21:30,30.11,28.0,81.0,0.0,,0.0,988.73,1021.42,26.28,,,22.86,
2024-02-13 21:45,30.12,27.0,82.0,0.0,,0.0,989.06,1021.83,25.41,,,22.17,
2024-02-13 22:00,30.12,27.0,82.0,0.0,,0.0,989.06,1021.83,25.41,,,22.17,
2024-02-13 22:15,30.13,26.0,83.0,0.0,,0.0,989.38,1022.23,24.55,,,21.49,
2024-02-13 22:30,30.13,25.0,85.0,0.0,,0.0,989.38,1022.3,23.76,,,21.07,
2024-02-13 22:45,30.13,25.0,86.0,0.0,,0.0,989.38,1022.3,23.85,,,21.34,
2024-02-13 23:00,30.13,24.0,87.0,0.0,,0.0,989.38,1022.37,22.96,,,20.64,
2024-02-13 23:15,30.13,24.0,87.0,0.0,,0.0,989.38,1022.37,22.96,,,20.64,
2024-02-13 23:30,30.14,24.0,88.0,0.0,,0.0,989.71,1022.71,23.04,,,20.91,
2024-02-13 23:45,30.14,23.0,88.0,0.0,,0.0,989.71,1022.78,22.06,,,19.94,
2024-02-14 00:00,30.14,23.0,88.0,0.0,,0.0,989.71,1022.78,22.06,,,19.94,
2024-02-14 00:15,30.13,23.0,89.0,0.0,,0.0,989.38,1022.44,22.15,,,20.21,
2024-02-14 00:30,30.14,23.0,89.0,0.0,,0.0,989.71,1022.78,22.15,,,20.21,
2024-02-14 00:45,30.14,22.0,89.0,0.0,,0.0,989.71,1022.85,21.18,,,19.22,
2024-02-14 01:00,30.14,22.0,90.0,0.0,,0.0,989.71,1022.85,21.25,,,19.47,
2024-02-14 01:15,30.14,22.0,89.0,0.0,,0.0,989.71,1022.85,21.18,,,19.22,
2024-02-14 01:30,30.15,21.0,89.0,0.0,,0.0,990.04,1023.26,20.21,,,18.23,
2024-02-14 01:46,30.15,21.0,90.0,0.0,,0.0,990.04,1023.26,20.28,,,18.5,
2024-02-14 02:00,30.16,21.0,91.0,0.0,,0.0,990.37,1023.6,20.35,,,18.75,
2024-02-14 02:15,30.16,22.0,91.0,0.0,,0.0,990.37,1023.53,21.33,,,19.74,
2024-02-14 02:30,30.16,21.0,90.0,0.0,,0.0,990.37,1023.6,20.28,,,18.5,
2024-02-14 02:45,30.17,21.0,90.0,0.0,,0.0,990.7,1023.94,20.28,,,18.5,
2024-02-14 03:00,30.17,20.0,90.0,0.0,,0.0,990.7,1024.01,19.29,,,17.51,
2024-02-14 03:15,30.17,20.0,90.0,0.0,,0.0,990.7,1024.01,19.29,,,17.51,
2024-02-14 03:30,30.18,20.0,91.0,0.0,,0.0,991.03,1024.35,19.36,,,17.76,
2024-02-14 03:45,30.18,19.0,91.0,0.0,,0.0,991.03,1024.42,18.39,,,16.77,
2024-02-14 04:00,30.19,19.0,91.0,0.0,,0.0,991.35,1024.76,18.39,,,16.77,
2024-02-14 04:15,30.19,19.0,91.0,0.0,,0.0,991.35,1024.76,18.39,,,16.77,
2024-02-14 04:30,30.18,20.0,91.0,0.0,,0.0,991.03,1024.35,19.36,,,17.76,
2024-02-14 04:45,30.18,20.0,91.0,0.0,,0.0,991.03,1024.35,19.36,,,17.76,
2024-02-14 05:00,30.19,20.0,92.0,0.0,,0.0,991.35,1024.69,19.45,,,18.01,
2024-02-14 05:15,30.19,20.0,92.0,0.0,,0.0,991.35,1024.69,19.45,,,18.01,
2024-02-14 05:30,30.19,19.0,91.0,0.0,,0.0,991.35,1024.76,18.39,,,16.77,
2024-02-14 05:45,30.2,19.0,91.0,0.0,,0.0,991.68,1025.1,18.39,,,16.77,
2024-02-14 06:00,30.21,19.0,91.0,0.0,,0.0,992.01,1025.44,18.39,,,16.77,
2024-02-14 06:15,30.21,19.0,91.0,0.0,,0.0,992.01,1025.44,18.39,,,16.77,
2024-02-14 06:30,30.21,18.0,91.0,0.0,,0.0,992.01,1025.51,17.4,,,15.78,
2024-02-14 06:45,30.22,18.0,91.0,0.0,,0.0,992.34,1025.85,17.42,,,15.78,
2024-02-14 07:01,30.22,18.0,91.0,0.0,,0.0,992.34,1025.85,17.42,,,15.78,
2024-02-14 07:15,30.23,18.0,92.0,0.0,,0.0,992.67,1026.19,17.47,,,16.03,
2024-02-14 07:30,30.23,19.0,92.0,0.0,,0.0,992.67,1026.11,18.46,,,17.02,
2024-02-14 07:45,30.23,19.0,92.0,0.0,,0.0,992.67,1026.11,18.46,,,17.02,
2024-02-14 08:00,30.24,18.0,91.0,0.0,,0.0,993.0,1026.52,17.42,,,15.78,
2024-02-14 08:15,30.24,19.0,92.0,0.0,,0.0,993.0,1026.45,18.46,,,17.02,
2024-02-14 08:30,30.26,19.0,92.0,0.0,,0.0,993.65,1027.13,18.46,,,17.02,
2024-02-14 08:45,30.27,19.0,92.0,0.0,,0.0,993.98,1027.47,18.46,,,17.02,
2024-02-14 09:00,30.27,20.0,93.0,0.0,,0.0,993.98,1027.4,19.53,,,18.28,
2024-02-14 09:15,30.27,21.0,93.0,0.0,,0.0,993.98,1027.33,20.5,,,19.27,
2024-02-14 09:30,30.27,23.0,94.0,0.0,,0.0,993.98,1027.19,22.55,,,21.51,
2024-02-14 09:46,30.27,25.0,95.0,0.0,,0.0,993.98,1027.05,24.62,,,23.76,
2024-02-14 10:00,30.27,28.0,95.0,0.0,175.0,1.74,993.98,1026.85,27.57,S,,26.73,
2024-02-14 10:15,30.27,30.0,91.0,0.0,175.0,0.87,993.98,1026.71,29.16,S,,27.66,
2024-02-14 10:30,30.28,31.0,83.0,0.0,202.0,1.74,994.31,1026.98,29.34,SSW,,26.38,
2024-02-14 10:45,30.27,32.0,77.0,0.0,209.0,0.87,993.98,1026.57,29.66,SSW,,25.52,
2024-02-14 11:00,30.27,33.0,75.0,0.0,206.0,0.87,993.98,1026.51,30.38,SSW,,25.84,
2024-02-14 11:15,30.27,34.0,72.0,0.0,203.0,0.87,993.98,1026.44,30.97,SSW,,25.81,
2024-02-14 11:30,30.27,35.0,67.0,0.0,32.0,1.74,993.98,1026.37,31.32,NNE,,25.03,
2024-02-14 11:45,30.27,35.0,66.0,0.0,27.0,1.74,993.98,1026.37,31.21,NNE,,24.66,
2024-02-14 12:00,30.27,36.0,65.0,0.0,277.0,0.87,993.98,1026.31,31.98,W,,25.25,
2024-02-14 12:15,30.28,37.0,61.0,0.0,200.0,1.74,994.31,1026.58,32.4,SSW,,24.66,
2024-02-14 12:31,30.28,38.0,59.0,0.0,128.0,1.74,994.31,1026.52,33.03,SE,,24.78,
2024-02-14 12:45,30.27,39.0,58.0,0.0,157.0,0.87,993.98,1026.11,33.76,SSE,,25.32,
2024-02-14 13:00,30.26,40.0,58.0,0.0,269.0,0.87,993.65,1025.71,34.65,W,,26.26,
2024-02-14 13:15,30.25,41.0,56.0,0.0,193.0,0.87,993.32,1025.3,35.24,SSW,,26.35,
2024-02-14 13:30,30.24,41.0,52.0,0.0,10.0,0.87,993.0,1024.96,34.68,N,,24.55,
2024-02-14 13:45,30.24,42.0,52.0,0.0,0.0,1.74,993.0,1024.9,35.53,N,,25.47,
2024-02-14 14:00,30.24,42.0,53.0,0.0,209.0,1.74,993.0,1024.9,35.67,SSW,,25.93,
2024-02-14 14:15,30.24,42.0,52.0,0.0,192.0,1.74,993.0,1024.9,35.53,SSW,,25.47,
2024-02-14 14:30,30.24,42.0,51.0,0.0,227.0,2.61,993.0,1024.9,35.38,SW,,25.0,
2024-02-14 14:45,30.22,42.0,51.0,0.0,198.0,2.61,992.34,1024.22,35.38,SSW,,25.0,
2024-02-14 15:00,30.21,43.0,50.0,0.0,188.0,1.74,992.01,1023.82,36.07,S,,25.45,
2024-02-14 15:16,30.21,43.0,50.0,0.0,14.0,1.74,992.01,1023.82,36.07,NNE,,25.45,
2024-02-14 15:30,30.21,43.0,47.0,0.0,26.0,1.74,992.01,1023.82,35.64,NNE,,23.95,
2024-02-14 15:45,30.2,43.0,48.0,0.0,22.0,1.74,991.68,1023.48,35.78,NNE,,24.46,
2024-02-14 16:00,30.21,43.0,50.0,0.0,46.0,0.87,992.01,1023.82,36.07,NE,,25.45,
2024-02-14 16:15,30.21,44.0,47.0,0.0,200.0,1.74,992.01,1023.76,36.46,SSW,,24.87,
2024-02-14 16:30,30.21,44.0,47.0,0.0,249.0,0.87,992.01,1023.76,36.46,WSW,,24.87,
2024-02-14 16:45,30.21,44.0,45.0,0.0,162.0,0.87,992.01,1023.76,36.16,SSE,,23.83,
2024-02-14 17:00,30.21,43.0,47.0,0.0,200.0,1.74,992.01,1023.82,35.64,SSW,,23.95,
2024-02-14 17:16,30.21,42.0,49.0,0.0,196.0,0.87,992.01,1023.88,35.1,SSW,,24.03,
2024-02-14 17:30,30.21,42.0,50.0,0.0,,0.0,992.01,1023.88,35.24,,,24.53,
2024-02-14 17:45,30.22,41.0,52.0,0.0,,0.0,992.34,1024.29,34.68,,,24.55,
2024-02-14 18:00,30.22,40.0,54.0,0.0,,0.0,992.34,1024.35,34.09,,,24.51,
2024-02-14 18:15,30.21,38.0,57.0,0.0,,0.0,992.01,1024.14,32.76,,,23.95,
2024-02-14 18:30,30.21,37.0,59.0,0.0,,0.0,992.01,1024.21,32.14,,,23.85,
2024-02-14 18:45,30.21,36.0,62.0,0.0,,0.0,992.01,1024.27,31.62,,,24.1,
2024-02-14 19:00,30.21,34.0,64.0,0.0,,0.0,992.01,1024.41,30.07,,,22.96,
2024-02-14 19:15,30.21,34.0,65.0,0.0,,0.0,992.01,1024.41,30.18,,,23.34,
2024-02-14 19:30,30.21,33.0,67.0,0.0,,0.0,992.01,1024.47,29.5,,,23.11,
2024-02-14 19:45,30.19,31.0,70.0,0.0,,0.0,991.35,1023.93,27.99,,,22.24,
2024-02-14 20:00,30.2,30.0,72.0,0.0,,0.0,991.68,1024.34,27.28,,,21.96,
2024-02-14 20:15,30.19,30.0,74.0,0.0,,0.0,991.35,1024.0,27.48,,,22.62,
2024-02-14 20:30,30.19,30.0,74.0,0.0,,0.0,991.35,1024.0,27.48,,,22.62,
2024-02-14 20:45,30.18,30.0,74.0,0.0,,0.0,991.03,1023.66,27.48,,,22.62,
2024-02-14 21:00,30.18,30.0,75.0,0.0,,0.0,991.03,1023.66,27.57,,,22.95,
2024-02-14 21:15,30.18,30.0,75.0,0.0,,0.0,991.03,1023.66,27.57,,,22.95,
2024-02-14 21:30,30.18,30.0,73.0,0.0,,0.0,991.03,1023.66,27.37,,,22.3,
2024-02-14 21:45,30.18,30.0,73.0,0.0,,0.0,991.03,1023.66,27.37,,,22.3,
2024-02-14 22:00,30.17,30.0,74.0,0.0,,0.0,990.7,1023.32,27.48,,,22.62,
2024-02-14 22:15,30.17,30.0,75.0,0.0,,0.0,990.7,1023.32,27.57,,,22.95,
2024-02-16 12:15,30.12,27.0,89.0,0.0,240.0,0.87,989.06,1021.83,26.04,WSW,,24.15,
2024-02-16 12:30,30.12,27.0,89.0,0.0,225.0,0.87,989.06,1021.83,26.04,SW,,24.15,
2024-02-16 12:45,30.11,27.0,89.0,0.0,185.0,0.87,988.73,1021.49,26.04,S,,24.15,
2024-02-16 13:00,30.11,28.0,89.0,0.0,,0.0,988.73,1021.42,27.01,,,25.14,
2024-02-16 13:16,30.09,28.0,88.0,0.0,291.0,0.87,988.07,1020.74,26.92,WNW,,24.85,
2024-02-16 13:30,30.08,28.0,87.0,0.0,5.0,0.87,987.74,1020.4,26.83,N,,24.58,
2024-02-16 13:45,30.08,28.0,87.0,0.0,271.0,0.87,987.74,1020.4,26.83,W,,24.58,
2024-02-16 14:01,30.06,28.0,87.0,0.0,355.0,0.87,987.09,1019.72,26.83,N,,24.58,
2024-02-16 14:15,30.06,28.0,87.0,0.0,298.0,0.87,987.09,1019.72,26.83,WNW,,24.58,
2024-02-16 14:30,30.05,27.0,86.0,0.0,319.0,0.87,986.76,1019.45,25.77,NW,,23.32,
2024-02-16 14:45,30.05,27.0,87.0,0.0,290.0,0.87,986.76,1019.45,25.86,WNW,,23.59,
2024-02-16 15:00,30.04,27.0,87.0,0.0,,0.0,986.43,1019.11,25.86,,,23.59,
2024-02-16 15:15,30.02,27.0,88.0,0.0,11.0,0.87,985.77,1018.43,25.95,N,,23.88,
2024-02-16 15:30,30.02,27.0,87.0,0.0,5.0,1.74,985.77,1018.43,25.86,N,,23.59,
2024-02-16 15:45,30.02,27.0,87.0,0.0,34.0,0.87,985.77,1018.43,25.86,NE,,23.59,
2024-02-16 16:00,30.01,27.0,87.0,0.0,40.0,0.87,985.44,1018.09,25.86,NE,,23.59,
2024-02-16 16:15,30.02,27.0,88.0,0.0,285.0,0.87,985.77,1018.43,25.95,WNW,,23.88,
2024-02-16 16:30,30.01,26.0,87.0,0.0,5.0,1.74,985.44,1018.16,24.89,N,,22.62,
2024-02-16 16:45,30.0,26.0,87.0,0.0,20.0,1.74,985.11,1017.82,24.89,NNE,,22.62,
2024-02-16 17:00,29.99,26.0,87.0,0.0,11.0,2.61,984.79,1017.48,24.89,N,,22.62,
2024-02-16 17:15,30.0,26.0,87.0,0.0,286.0,0.87,985.11,1017.82,24.89,WNW,,22.62,
2024-02-16 17:30,29.99,26.0,88.0,0.0,284.0,1.74,984.79,1017.48,24.98,WNW,,22.89,
2024-02-16 17:45,29.99,26.0,88.0,0.0,340.0,1.74,984.79,1017.48,24.98,NNW,,22.89,
2024-02-16 18:00,29.99,25.0,87.0,0.0,13.0,1.74,984.79,1017.55,23.92,NNE,,21.63,
2024-02-16 18:15,30.0,25.0,86.0,0.0,10.0,0.87,985.11,1017.89,23.85,N,,21.34,
2024-02-16 18:30,30.01,25.0,87.0,0.0,292.0,1.74,985.44,1018.23,23.92,WNW,,21.63,
2024-02-16 18:45,30.01,25.0,86.0,0.0,282.0,0.87,985.44,1018.23,23.85,WNW,,21.34,
2024-02-16 19:00,30.02,25.0,86.0,0.0,270.0,1.74,985.77,1018.57,23.85,W,,21.34,
2024-02-16 19:15,30.03,25.0,86.0,0.0,288.0,1.74,986.1,1018.91,23.85,WNW,,21.34,
2024-02-16 19:30,30.03,25.0,86.0,0.0,282.0,1.74,986.1,1018.91,23.85,WNW,,21.34,
2024-02-16 19:45,30.03,25.0,86.0,0.0,281.0,2.61,986.1,1018.91,23.85,W,,21.34,
2024-02-16 20:01,30.03,25.0,86.0,0.0,280.0,2.61,986.1,1018.91,23.85,W,,21.34,
2024-02-16 20:15,30.03,24.0,86.0,0.0,292.0,2.61,986.1,1018.98,22.87,WNW,,20.37,
2024-02-16 20:30,30.03,24.0,86.0,0.0,287.0,2.61,986.1,1018.98,22.87,WNW,,20.37,
2024-02-16 20:45,30.03,24.0,85.0,0.0,268.0,1.74,986.1,1018.98,22.78,W,,20.08,
2024-02-16 21:00,30.03,23.0,83.0,0.0,294.0,0.87,986.1,1019.05,21.67,WNW,,18.55,
2024-02-16 21:15,30.03,22.0,82.0,0.0,292.0,0.87,986.1,1019.12,20.62,WNW,,17.28,
2024-02-16 21:30,30.03,22.0,83.0,0.0,,0.0,986.1,1019.12,20.7,,,17.56,
2024-02-16 21:45,30.03,22.0,82.0,0.0,,0.0,986.1,1019.12,20.62,,,17.28,
2024-02-16 22:00,30.03,21.0,82.0,0.0,288.0,0.87,986.1,1019.19,19.67,WNW,,16.3,
2024-02-16 22:15,30.03,21.0,84.0,0.0,284.0,0.87,986.1,1019.19,19.81,WNW,,16.86,
2024-02-16 22:30,30.03,22.0,85.0,0.0,280.0,1.74,986.1,1019.12,20.86,W,,18.12,
2024-02-16 22:45,30.04,22.0,84.0,0.0,274.0,1.74,986.43,1019.46,20.79,W,,17.85,
2024-02-16 23:00,30.04,23.0,84.0,0.0,274.0,2.61,986.43,1019.39,21.74,W,,18.82,
2024-02-16 23:15,30.04,23.0,84.0,0.0,285.0,2.61,986.43,1019.39,21.74,WNW,,18.82,
